doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3313831.3376855,life and medical sciences;applied computing,9,Prediction Model for Interpersonal Behavior,55,UNKNOWN,,7,Per-user error mean(std) (customized leave-one-subject-out),3.87 (2.27),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,1,Pearson r-value (5-fold cross validation),0.53,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,2,Test MAE/RMSE (5-fold cross validation),7.79/10.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,3,vs. baseline MAE/RMSE (5-fold cross validation),-2.11/-1.91,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,4,Pearson r-value (leave-one-subject-out),0.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,5,Per-user error mean(std) (leave-one-subject-out),11.19 (6.81),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,6,Pearson r-value (customized leave-one-subject-out),0.39,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,10,Prediction Model for Prosocial Activities,55,UNKNOWN,,7,Per-user error mean(std) (customized leave-one-subject-out),9.10 (5.23),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,1,Pearson r-value (5-fold cross validation),0.39,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,2,Test MAE/RMSE (5-fold cross validation),6.62/8.15,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,3,vs. baseline MAE/RMSE (5-fold cross validation),-0.72/-0.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,4,Pearson r-value (leave-one-subject-out),0.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,5,Per-user error mean(std) (leave-one-subject-out),10.15 (4.57),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,6,Pearson r-value (customized leave-one-subject-out),0.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,11,Prediction Model for Recreation,55,UNKNOWN,,7,Per-user error mean(std) (customized leave-one-subject-out),6.75 (3.94),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,1,Pearson r-value (5-fold cross validation),0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,2,Test MAE/RMSE (5-fold cross validation),2.06/2.91,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,3,vs. baseline MAE/RMSE (5-fold cross validation),-0.31/-0.49,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,4,Pearson r-value (leave-one-subject-out),0.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,5,Per-user error mean(std) (leave-one-subject-out),2.35 (2.35),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,6,Pearson r-value (customized leave-one-subject-out),0.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,12,Prediction Model for Independence Competence,55,UNKNOWN,,7,Per-user error mean(std) (customized leave-one-subject-out),2.59 (1.80),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,1,Pearson r-value (5-fold cross validation),0.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,2,Test MAE/RMSE (5-fold cross validation),4.49/5.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,3,vs. baseline MAE/RMSE (5-fold cross validation),-0.80/-0.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,4,Pearson r-value (leave-one-subject-out),0.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,5,Per-user error mean(std) (leave-one-subject-out),5.65 (3.61),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,6,Pearson r-value (customized leave-one-subject-out),0.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,13,Prediction Model for Independence Performance,55,UNKNOWN,,7,Per-user error mean(std) (customized leave-one-subject-out),4.87 (3.43),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,1,Pearson r-value (5-fold cross validation),0.62,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,2,Test MAE/RMSE (5-fold cross validation),2.17/2.67,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,3,vs. baseline MAE/RMSE (5-fold cross validation),-0.76/-0.74,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,4,Pearson r-value (leave-one-subject-out),0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,5,Per-user error mean(std) (leave-one-subject-out),2.75 (1.41),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,6,Pearson r-value (customized leave-one-subject-out),0.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376855,life and medical sciences;applied computing,14,Prediction Model for Employment,55,UNKNOWN,,7,Per-user error mean(std) (customized leave-one-subject-out),2.35 (1.35),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Three-way ANOVA on Response Word Count,80,UNKNOWN,,1,η2,0.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Three-way ANOVA on Response Word Count,80,<.05,Partitioning Text Field,1,η2,0.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Three-way ANOVA on Response Word Count,80,<.05,Reply Choice Prompt,1,η2,0.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Three-way ANOVA on Response Word Count,80,>.05,Word Count Anchor,,,,,,
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Ordinal Logistic Regression on Respect for Arguments,80,<.05,,1,Odds Ratio,5.6,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Ordinal Logistic Regression on Respect for Arguments,80,.082,Word Count Anchor,1,Odds Ratio,5.6,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Three-way ANOVA on Argument Repertoire,80,UNKNOWN,,,,,,,
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Three-way ANOVA on Argument Repertoire,80,>.05,Reply Choice Prompt,,,,,,
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Three-way ANOVA on Argument Repertoire,80,<.05,Word Count Anchor,,,,,,
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Three-way ANOVA on Argument Repertoire,80,<.05,Partitioning Text Field,,,,,,
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Three-way ANOVA on Argument Repertoire,80,<.05,Reply Choice Prompt and Word Count Anchor Interaction,1,η2,0.09,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376646,information systems;web-based interaction;collaborative and social computing systems and tools;empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Three-way ANOVA on Argument Repertoire,80,<.05,Partitioning Text Fields and Word Count Anchor Interaction,1,η2,0.09,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,1,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,2,Pearson Chi-Square Test,30,.254,,1,V,.066,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,3,Wilcoxon Signed-Rank Test,30,.333,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,4,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,5,Pearson Chi-Square Test,30,.513,,1,V,.042,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,6,Wilcoxon Signed-Rank Test,30,.152,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,7,Kruskal-Wallis H Test,30,.989,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,8,Cochran's Q Test,30,< .001,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,9,One-Way Repeated Measures ANOVA,30,.221,,1,ηp²,.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,10,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,11,Friedman Test,30,< .001,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,12,Pearson Chi-Square Test,30,.334,,1,V,.079,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,13,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,14,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,15,Pearson Chi-Square Test,30,.248,,1,V,.256,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,16,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,17,Pearson Chi-Square Test,30,UNKNOWN,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,18,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,19,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,20,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,21,Pearson Chi-Square Test,30,UNKNOWN,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,22,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,23,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376788,human computer interaction (hci);human-centered computing;user studies,24,Cochran's Q Test,30,< .05,,,,,,,
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,1,RM-ANOVA,54,<.001,,1,F,56.08,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,1,RM-ANOVA,54,<.001,Condition,1,F,56.08,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,1,RM-ANOVA,54,.020,Experience with Subtitles,1,F,3.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,2,t-test,54,.010,,1,t,2.66,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,2,t-test,54,<.001,TC vs DC (Inexperienced),1,t,-6.09,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,2,t-test,54,.002,TC vs SSC (Inexperienced),1,t,-3.56,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,2,t-test,54,.040,DC vs SSC (Inexperienced),1,t,-2.53,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,2,t-test,54,<.001,TC vs DC (Experienced),1,t,-8.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,2,t-test,54,<.001,TC vs SSC (Experienced),1,t,-7.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,3,Friedman Test,54,<.001,,1,χ²,24.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,3,Friedman Test,54,<.001,Condition,1,χ²,24.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,4,Friedman Test,54,<.001,,1,χ²,47.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,4,Friedman Test,54,<.001,Condition,1,χ²,47.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,5,Friedman Test,54,<.001,,1,χ²,14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,5,Friedman Test,54,<.001,Condition,1,χ²,14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,6,Wilcoxon Signed-Rank Test,54,UNKNOWN,,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,6,Wilcoxon Signed-Rank Test,54,UNKNOWN,Task Performance,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,7,Friedman Test,54,<.001,,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,7,Friedman Test,54,<.001,Novelty,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,7,Friedman Test,54,<.001,Perspicuity,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,7,Friedman Test,54,<.001,Dependability,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,8,Friedman Test,54,UNKNOWN,,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,8,Friedman Test,54,UNKNOWN,Visibility,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,8,Friedman Test,54,UNKNOWN,Content,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,8,Friedman Test,54,UNKNOWN,Readability,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376266,human computer interaction (hci);human-centered computing;user studies,8,Friedman Test,54,UNKNOWN,Visual Search,1,Z,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,1,Friedman ranked sum test,17,< .001,,1,Chi-squared,32.0,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,2,Wilcoxon signed rank test (HeadMove vs ObjectMove in NonStereo),17,< .001,,1,W,151,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,2,Wilcoxon signed rank test (HeadMove vs ObjectMove in NonStereo),17,UNKNOWN,HeadMove,1,Mean,-0.23,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,2,Wilcoxon signed rank test (HeadMove vs ObjectMove in NonStereo),17,UNKNOWN,HeadMove,2,SE,0.043,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,2,Wilcoxon signed rank test (HeadMove vs ObjectMove in NonStereo),17,UNKNOWN,ObjectMove,1,Mean,0.48,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,2,Wilcoxon signed rank test (HeadMove vs ObjectMove in NonStereo),17,UNKNOWN,ObjectMove,2,SE,0.098,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,3,Wilcoxon signed rank test (HeadMove vs ObjectMove in Stereo),17,< .05,,1,W,119,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,3,Wilcoxon signed rank test (HeadMove vs ObjectMove in Stereo),17,UNKNOWN,HeadMove,1,Mean,-0.088,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,3,Wilcoxon signed rank test (HeadMove vs ObjectMove in Stereo),17,UNKNOWN,HeadMove,2,SE,0.025,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,3,Wilcoxon signed rank test (HeadMove vs ObjectMove in Stereo),17,UNKNOWN,ObjectMove,1,Mean,0.24,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,3,Wilcoxon signed rank test (HeadMove vs ObjectMove in Stereo),17,UNKNOWN,ObjectMove,2,SE,0.090,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,4,Wilcoxon signed rank test (Stereo vs NonStereo in ObjectMove),17,< .05,,1,W,94,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,4,Wilcoxon signed rank test (Stereo vs NonStereo in ObjectMove),17,UNKNOWN,Stereo,1,Mean,0.24,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,4,Wilcoxon signed rank test (Stereo vs NonStereo in ObjectMove),17,UNKNOWN,Stereo,2,SE,0.090,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,4,Wilcoxon signed rank test (Stereo vs NonStereo in ObjectMove),17,UNKNOWN,NonStereo,1,Mean,0.48,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,4,Wilcoxon signed rank test (Stereo vs NonStereo in ObjectMove),17,UNKNOWN,NonStereo,2,SE,0.098,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,5,Wilcoxon signed rank test (Stereo vs NonStereo in HeadMove),17,.108,,1,W,20.5,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,5,Wilcoxon signed rank test (Stereo vs NonStereo in HeadMove),17,UNKNOWN,Stereo,1,Mean,0.24,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,5,Wilcoxon signed rank test (Stereo vs NonStereo in HeadMove),17,UNKNOWN,Stereo,2,SE,0.090,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,5,Wilcoxon signed rank test (Stereo vs NonStereo in HeadMove),17,UNKNOWN,NonStereo,1,Mean,0.48,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,5,Wilcoxon signed rank test (Stereo vs NonStereo in HeadMove),17,UNKNOWN,NonStereo,2,SE,0.098,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,6,One-sample Wilcoxon signed rank test (underestimation in HeadMove),17,< 0.001,,1,W,136,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,6,One-sample Wilcoxon signed rank test (underestimation in HeadMove),17,UNKNOWN,HeadMove,1,Underestimation rate,83.3%,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,7,One-sample Wilcoxon signed rank test (overestimation in ObjectMove),17,< 0.001,,1,W,140,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,7,One-sample Wilcoxon signed rank test (overestimation in ObjectMove),17,UNKNOWN,ObjectMove,1,Overestimation rate,83.3%,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,8,Friedman ranked sum test (confidence),17,< 0.05,,1,Chi-squared,10.9,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376601,virtual reality;human-centered computing;computing methodologies,9,Friedman ranked sum test (realism),17,< 0.05,,1,Chi-squared,8.86,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,1,Human Perception Bandwidth Pilot Study,7,UNKNOWN,,1,Perception Frequency Range (Finger Pad),0.5 Hz to 170 Hz,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,1,Human Perception Bandwidth Pilot Study,7,UNKNOWN,,2,Perception Frequency Range (Temple),0.5 Hz to 72 Hz,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,2,Head Mounted Gear Study 1,6,UNKNOWN,,1,Just-Noticeable-Difference (JND),"1.728 m/s² (V), 1.359 m/s² (VH)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,2,Head Mounted Gear Study 1,6,UNKNOWN,,2,Point of Subjective Equality (PSE),"5.6 m/s² (V), 6.114 m/s² (VH)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,3,Head Mounted Gear Study 2,10,<0.01 for Haptic-Navigation vs No-Haptics and Haptic-Gaiting,,1,Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,3,Head Mounted Gear Study 2,10,<0.01 for Haptic-Navigation vs No-Haptics and Haptic-Gaiting,,2,Motion Sickness,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376512,human computer interaction (hci);human-centered computing,4,Handheld Stylus Psychophysical Study,13,"<0.001 for Stiffness, <0.01 for Test Condition",,1,Weber Fraction (WF),"0.63 (V), 0.297 (VH), 0.297 (H)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376240,social aspects of security and privacy;security and privacy;usability in security and privacy;social content sharing;human-centered computing;smartphones,1,Post hoc t-test,200,0.001,,1,Mean Difference,-0.81,-0.27,-1.35,95%
10.1145/3313831.3376240,social aspects of security and privacy;security and privacy;usability in security and privacy;social content sharing;human-centered computing;smartphones,1,Post hoc t-test,200,0.001,Green vs Blue,1,Mean Difference,-0.81,-0.27,-1.35,95%
10.1145/3313831.3376240,social aspects of security and privacy;security and privacy;usability in security and privacy;social content sharing;human-centered computing;smartphones,2,Post hoc t-test,200,< 0.001,,1,Mean Difference,-0.93,-0.39,-1.47,95%
10.1145/3313831.3376240,social aspects of security and privacy;security and privacy;usability in security and privacy;social content sharing;human-centered computing;smartphones,2,Post hoc t-test,200,< 0.001,Green vs Gray,1,Mean Difference,-0.93,-0.39,-1.47,95%
10.1145/3313831.3376240,social aspects of security and privacy;security and privacy;usability in security and privacy;social content sharing;human-centered computing;smartphones,3,Post hoc t-test,200,< 0.001,,1,Mean Difference,-1.24,-0.65,-1.83,95%
10.1145/3313831.3376240,social aspects of security and privacy;security and privacy;usability in security and privacy;social content sharing;human-centered computing;smartphones,3,Post hoc t-test,200,< 0.001,Green vs Orange,1,Mean Difference,-1.24,-0.65,-1.83,95%
10.1145/3313831.3376491,human computer interaction (hci);human-centered computing;user studies,1,Two-way ANOVA,10,> .05,,1,F,0.064,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376491,human computer interaction (hci);human-centered computing;user studies,2,Two-way ANOVA,10,< .0001,,1,F,33.267,UNKNOWN,UNKNOWN,UNKNOWN
