Paper;one_true;p_val;p - val_str;CI;bayes
2023/3581097.html;True;True;True;False;False
2023/3580951.html;True;True;False;True;False
2023/3581545.html;False;False;False;False;False
2023/3580654.html;True;True;True;False;False
2023/3580984.html;False;False;False;False;False
2023/3580926.html;True;False;True;True;False
2023/3581342.html;True;True;False;False;False
2023/3581161.html;True;True;True;False;True
2023/3581118.html;False;False;False;False;False
2023/3581377.html;True;False;True;False;False
2023/3580901.html;False;False;False;False;False
2023/3581337.html;False;False;False;False;False
2023/3581510.html;True;True;False;False;False
2023/3581546.html;False;False;False;False;False
2023/3581315.html;True;False;False;True;False
2023/3581142.html;False;False;False;False;False
2023/3581251.html;True;False;False;True;False
2023/3581407.html;False;False;False;False;False
2023/3581026.html;False;False;False;False;False
2023/3581221.html;False;False;False;False;False
2023/3581165.html;False;False;False;False;False
2023/3581088.html;True;False;True;True;False
2023/3581051.html;False;False;False;False;False
2023/3581158.html;False;False;False;False;False
2023/3581140.html;False;False;False;False;False
2023/3581292.html;True;True;False;False;False
2023/3580822.html;False;False;False;False;False
2023/3580742.html;True;True;False;False;False
2023/3580958.html;True;False;False;True;False
2023/3581020.html;True;True;False;True;False
2023/3581480.html;False;False;False;False;False
2023/3581465.html;False;False;False;False;False
2023/3580877.html;True;True;False;True;False
2023/3580698.html;False;False;False;False;False
2023/3581294.html;False;False;False;False;False
2023/3581508.html;False;False;False;False;False
2023/3581351.html;True;True;False;False;False
2023/3581128.html;False;False;False;False;False
2023/3581499.html;False;False;False;False;False
2023/3581421.html;False;False;False;False;False
2023/3580919.html;True;True;True;True;False
2023/3581426.html;False;False;False;False;False
2023/3581089.html;False;False;False;False;False
2023/3580719.html;False;False;False;False;False
2023/3580778.html;True;True;False;False;True
2023/3581229.html;False;False;False;False;False
2023/3580723.html;True;True;True;False;False
2023/3581070.html;True;True;False;True;False
2023/3581105.html;True;True;False;False;False
2023/3581417.html;False;False;False;False;False
2023/3580766.html;False;False;False;False;False
2023/3581285.html;False;False;False;False;False
2023/3581357.html;True;True;True;False;False
2023/3581186.html;False;False;False;False;False
2023/3580709.html;False;False;False;False;False
2023/3580857.html;False;False;False;False;False
2023/3581278.html;False;False;False;False;False
2023/3580739.html;True;False;True;True;False
2023/3581267.html;False;False;False;False;False
2023/3581043.html;True;True;False;False;False
2023/3580745.html;False;False;False;False;False
2023/3580957.html;False;False;False;False;False
2023/3581504.html;False;False;False;False;False
2023/3581170.html;False;False;False;False;False
2023/3581276.html;False;False;False;False;False
2023/3581322.html;True;True;False;False;False
2023/3580694.html;True;True;True;False;False
2023/3581518.html;False;False;False;False;False
2023/3581059.html;True;False;True;False;False
2023/3580908.html;False;False;False;False;False
2023/3581366.html;True;True;True;True;False
2023/3581123.html;True;True;False;True;False
2023/3581131.html;True;True;False;True;False
2023/3581501.html;True;True;True;False;False
2023/3581339.html;True;True;False;False;False
2023/3581203.html;False;False;False;False;False
2023/3581367.html;True;True;False;False;False
2023/3581414.html;False;False;False;False;False
2023/3581359.html;False;False;False;False;False
2023/3581143.html;True;True;True;False;False
2023/3581060.html;False;False;False;False;False
2023/3580817.html;True;True;False;False;False
2023/3581160.html;False;False;False;False;False
2023/3581484.html;True;False;False;True;False
2023/3581008.html;True;True;False;False;False
2023/3581023.html;True;False;True;True;False
2023/3580690.html;True;True;True;False;False
2023/3581073.html;True;True;False;False;False
2023/3580987.html;True;True;False;False;False
2023/3581191.html;True;True;True;False;False
2023/3580840.html;True;True;False;False;False
2023/3580750.html;False;False;False;False;False
2023/3580696.html;True;True;False;False;False
2023/3580801.html;False;False;False;False;False
2023/3580805.html;True;True;False;True;False
2023/3581394.html;False;False;False;False;False
2023/3581047.html;False;False;False;False;False
2023/3581155.html;False;False;False;False;False
2023/3581127.html;False;False;False;False;False
2023/3580749.html;False;False;False;False;False
2023/3581537.html;False;False;False;False;False
2023/3581256.html;False;False;False;False;False
2023/3581169.html;False;False;False;False;False
2023/3580708.html;False;False;False;False;False
2023/3581486.html;False;False;False;False;False
2023/3580748.html;False;False;False;False;False
2023/3580752.html;True;True;False;False;False
2023/3581295.html;True;True;False;False;False
2023/3581084.html;False;False;False;False;False
2023/3581246.html;True;True;True;False;False
2023/3581117.html;True;True;True;False;False
2023/3581184.html;False;False;False;False;False
2023/3581185.html;True;True;True;False;False
2023/3580645.html;False;False;False;False;False
2023/3581485.html;True;True;True;False;False
2023/3580911.html;False;False;False;False;False
2023/3581083.html;False;False;False;False;False
2023/3581401.html;False;False;False;False;False
2023/3581441.html;False;False;False;False;False
2023/3581464.html;True;True;False;False;False
2023/3580945.html;False;False;False;False;False
2023/3581550.html;False;False;False;False;False
2023/3581381.html;False;False;False;False;False
2023/3581319.html;True;True;True;False;False
2023/3581227.html;False;False;False;False;False
2023/3581520.html;True;True;True;False;False
2023/3581126.html;True;True;False;False;False
2023/3580743.html;False;False;False;False;False
2023/3581133.html;True;True;False;False;False
2023/3580695.html;False;False;False;False;False
2023/3581373.html;True;True;False;False;False
2023/3580790.html;True;False;False;True;False
2023/3580697.html;False;False;False;False;False
2023/3580941.html;True;True;False;False;False
2023/3581266.html;False;False;False;False;False
2023/3580895.html;True;True;False;False;False
2023/3581072.html;False;False;False;False;False
2023/3581122.html;False;False;False;False;False
2023/3581350.html;False;False;False;False;False
2023/3580649.html;False;False;False;False;False
2023/3581515.html;False;False;False;False;False
2023/3580660.html;False;False;False;False;False
2023/3581540.html;False;False;False;False;False
2023/3581383.html;True;True;False;False;False
2023/3581575.html;True;True;True;False;False
